4/5/25, 2:33 PM
Project Statistics

                 	Segments	 Words	Characters (w/o spaces)	Characters (w/ spaces)	#Files	
Total:           	   22817	189117	                1174322	               1339416	   420	
Remaining:       	   21928	183953	                1140652	               1301422	   398	
Unique:          	   17753	172251	                1053352	               1206241	   420	
Unique Remaining:	   17097	167726	                1023507	               1172476	   398	


Individual File Statistics:

File Name                                                                                    	Total Segments	Remaining Segments	Unique Segments	Unique Remaining Segments	Total Words	Remaining Words	Unique Words	Unique Remaining Words	Total Characters (w/o spaces)	Remaining Characters (w/o spaces)	Unique Characters (w/o spaces)	Unique Remaining Characters (w/o spaces)	Total Characters (w/ spaces)	Remaining Characters (w/ spaces)	Unique Characters (w/ spaces)	Unique Remaining Characters (w/ spaces)	
manual/sprites/set-sprite-borders.md                                                         	            39	                39	             32	                       32	        256	            256	         240	                   240	                         1552	                             1552	                          1409	                                    1409	                        1765	                            1765	                         1614	                                   1614	
manual/sprites/use-sprites.md                                                                	            80	                80	             54	                       54	        473	            473	         429	                   429	                         2825	                             2825	                          2454	                                    2454	                        3235	                            3235	                         2839	                                   2839	
manual/stride-for-godot-developers/index.md                                                  	           358	               353	            243	                      243	       2527	           2522	        2172	                  2172	                        15076	                            15047	                         12890	                                   12890	                       17317	                           17288	                        14840	                                  14840	
manual/stride-for-unity-developers/index.md                                                  	           562	               558	            330	                      330	       3199	           3195	        2357	                  2357	                        22198	                            22174	                         16839	                                   16839	                       24935	                           24911	                        18874	                                  18874	
manual/stride-launcher/index.md                                                              	            47	                47	             31	                       31	        501	            501	         387	                   387	                         2785	                             2785	                          2089	                                    2089	                        3233	                            3233	                         2440	                                   2440	
manual/troubleshooting/debug-text.md                                                         	            31	                31	             20	                       20	        164	            164	         145	                   145	                         1042	                             1042	                           884	                                     884	                        1172	                            1172	                         1002	                                   1002	
manual/troubleshooting/default-value-changes-ignored-at-runtime.md                           	            19	                19	             19	                       19	        263	            263	         263	                   263	                         1390	                             1390	                          1390	                                    1390	                        1634	                            1634	                         1634	                                   1634	
manual/troubleshooting/error-a-scenecamerarenderer-in-use-has-no-camera-set.md               	            23	                23	             16	                       16	        201	            201	         161	                   161	                         1143	                             1143	                           940	                                     940	                        1321	                            1321	                         1086	                                   1086	
manual/troubleshooting/full-call-stack-not-available.md                                      	            10	                10	             10	                       10	        142	            142	         142	                   142	                          873	                              873	                           873	                                     873	                        1005	                            1005	                         1005	                                   1005	
manual/troubleshooting/index.md                                                              	            13	                13	             11	                       11	         58	             58	          55	                    55	                          407	                              407	                           373	                                     373	                         452	                             452	                          417	                                    417	
manual/troubleshooting/lights-dont-cast-shadows.md                                           	            22	                22	             18	                       18	        195	            195	         183	                   183	                         1046	                             1046	                           942	                                     942	                        1222	                            1222	                         1111	                                   1111	
manual/troubleshooting/logging.md                                                            	            90	                90	             63	                       63	        551	            551	         503	                   503	                         3533	                             3533	                          3116	                                    3116	                        3976	                            3976	                         3532	                                   3532	
manual/troubleshooting/profiling.md                                                          	           170	               170	            152	                      152	       1226	           1226	        1198	                  1198	                         7793	                             7793	                          7532	                                    7532	                        8851	                            8851	                         8581	                                   8581	
manual/troubleshooting/stride-doesnt-run.md                                                  	            38	                38	             33	                       33	        376	            376	         352	                   352	                         2203	                             2203	                          2029	                                    2029	                        2535	                            2535	                         2342	                                   2342	
manual/troubleshooting/unit-tests.md                                                         	            65	                65	             46	                       46	        254	            254	         242	                   242	                         2177	                             2177	                          2022	                                    2022	                        2350	                            2350	                         2192	                                   2192	
manual/ui/add-a-ui-to-a-scene.md                                                             	            75	                75	             63	                       63	        502	            502	         487	                   487	                         2844	                             2844	                          2744	                                    2744	                        3283	                            3283	                         3176	                                   3176	
manual/ui/index.md                                                                           	            39	                38	             24	                       24	        162	            161	         102	                   102	                         1375	                             1373	                          1024	                                    1024	                        1499	                            1497	                         1102	                                   1102	
manual/ui/layout-system.md                                                                   	            28	                28	             21	                       21	        192	            192	         174	                   174	                         1548	                             1548	                          1381	                                    1381	                        1711	                            1711	                         1535	                                   1535	
manual/ui/ui-editor.md                                                                       	            77	                77	             62	                       62	        589	            589	         560	                   560	                         3475	                             3475	                          3255	                                    3255	                        3984	                            3984	                         3752	                                   3752	
manual/ui/ui-libraries.md                                                                    	            41	                41	             24	                       24	        299	            299	         260	                   260	                         1674	                             1674	                          1392	                                    1392	                        1943	                            1943	                         1633	                                   1633	
manual/ui/ui-pages.md                                                                        	            32	                32	             21	                       21	        265	            265	         229	                   229	                         1289	                             1289	                          1055	                                    1055	                        1522	                            1522	                         1265	                                   1265	
manual/video/index.md                                                                        	             8	                 8	              5	                        5	         38	             38	          32	                    32	                          243	                              243	                           190	                                     190	                         271	                             271	                          216	                                    216	
manual/video/set-up-a-video.md                                                               	            71	                71	             49	                       49	        498	            498	         435	                   435	                         3011	                             3011	                          2562	                                    2562	                        3437	                            3437	                         2944	                                   2944	
manual/video/use-a-video-as-a-skybox.md                                                      	            12	                12	              8	                        8	         82	             82	          71	                    71	                          450	                              450	                           368	                                     368	                         520	                             520	                          431	                                    431	
manual/video/video-properties.md                                                             	            29	                29	             18	                       18	        203	            203	         156	                   156	                         1091	                             1091	                           803	                                     803	                        1263	                            1263	                          941	                                    941	
manual/virtual-reality/display-a-UI-in-an-overlay.md                                         	            85	                85	             48	                       48	        708	            708	         461	                   461	                         4473	                             4473	                          2854	                                    2854	                        5095	                            5095	                         3266	                                   3266	
manual/virtual-reality/enable-vr.md                                                          	            79	                79	             57	                       57	        562	            562	         497	                   497	                         3193	                             3193	                          2675	                                    2675	                        3681	                            3681	                         3114	                                   3114	
manual/virtual-reality/index.md                                                              	            12	                12	              7	                        7	         53	             53	          43	                    43	                          322	                              322	                           244	                                     244	                         363	                             363	                          280	                                    280	
manual/virtual-reality/overlays.md                                                           	            50	                50	             23	                       23	        369	            369	         198	                   198	                         2056	                             2056	                           999	                                     999	                        2373	                            2373	                         1173	                                   1173	
manual/virtual-reality/preview-a-scene-in-vr.md                                              	            42	                42	             26	                       26	        364	            364	         291	                   291	                         2217	                             2217	                          1669	                                    1669	                        2537	                            2537	                         1932	                                   1932	
manual/virtual-reality/vr-sickness.md                                                        	            36	                36	             27	                       27	        354	            354	         299	                   299	                         1949	                             1949	                          1564	                                    1564	                        2267	                            2267	                         1836	                                   1836	
ReleaseNotes/index.md                                                                        	             1	                 1	              1	                        1	          4	              4	           4	                     4	                           34	                               34	                            34	                                      34	                          36	                              36	                           36	                                     36	
ReleaseNotes/ReleaseNotes-1.10.md                                                            	           101	                93	             87	                       87	       1075	           1063	        1055	                  1055	                         5848	                             5777	                          5723	                                    5723	                        6809	                            6734	                         6678	                                   6678	
ReleaseNotes/ReleaseNotes-1.4.md                                                             	            57	                53	             46	                       46	        588	            584	         579	                   579	                         3154	                             3130	                          3076	                                    3076	                        3685	                            3661	                         3606	                                   3606	
ReleaseNotes/ReleaseNotes-1.5.md                                                             	           184	               172	            145	                      145	       1847	           1830	        1802	                  1802	                         9384	                             9292	                          9066	                                    9066	                       11037	                           10940	                        10703	                                  10703	
ReleaseNotes/ReleaseNotes-1.6.md                                                             	           327	               300	            260	                      260	       3272	           3232	        3162	                  3162	                        17806	                            17574	                         17077	                                   17077	                       20727	                           20482	                        19951	                                  19951	
ReleaseNotes/ReleaseNotes-1.7.md                                                             	           266	               258	            225	                      225	       2569	           2559	        2502	                  2502	                        14869	                            14817	                         14429	                                   14429	                       17140	                           17086	                        16672	                                  16672	
ReleaseNotes/ReleaseNotes-1.8.md                                                             	           189	               170	            142	                      142	       1862	           1837	        1782	                  1782	                        10587	                            10440	                         10096	                                   10096	                       12231	                           12078	                        11707	                                  11707	
ReleaseNotes/ReleaseNotes-1.9.md                                                             	           266	               253	            227	                      227	       3313	           3292	        3224	                  3224	                        17141	                            17026	                         16635	                                   16635	                       20159	                           20036	                        19603	                                  19603	
ReleaseNotes/ReleaseNotes-2.0.md                                                             	           239	               225	            200	                      200	       2334	           2315	        2264	                  2264	                        12885	                            12772	                         12444	                                   12444	                       14977	                           14859	                        14505	                                  14505	
ReleaseNotes/ReleaseNotes-2.1.md                                                             	           225	               217	            180	                      180	       1760	           1750	        1626	                  1626	                        11545	                            11485	                         10675	                                   10675	                       13075	                           13013	                        12116	                                  12116	
ReleaseNotes/ReleaseNotes-3.0.md                                                             	           560	               551	            517	                      517	       4289	           4280	        4216	                  4216	                        26580	                            26518	                         26092	                                   26092	                       30269	                           30207	                        29751	                                  29751	
ReleaseNotes/ReleaseNotes-3.1.md                                                             	           857	               856	            736	                      736	       8092	           8091	        7398	                  7398	                        61206	                            61197	                         55329	                                   55329	                       68304	                           68295	                        61869	                                  61869	
ReleaseNotes/ReleaseNotes-4.0.md                                                             	            73	                73	             71	                       71	        838	            838	         834	                   834	                         4655	                             4655	                          4619	                                    4619	                        5423	                            5423	                         5384	                                   5384	
ReleaseNotes/ReleaseNotes-4.1.md                                                             	           121	               118	            110	                      110	        970	            966	         939	                   939	                         5965	                             5915	                          5744	                                    5744	                        6802	                            6751	                         6560	                                   6560	
ReleaseNotes/ReleaseNotes.md                                                                 	           207	               207	            204	                      204	       2303	           2303	        2299	                  2299	                        15213	                            15213	                         15160	                                   15160	                       16864	                           16864	                        16810	                                  16810	
ReleaseNotes/ReleaseNotesNext.md                                                             	            13	                12	             10	                       10	        148	            144	         136	                   136	                          871	                              844	                           809	                                     809	                        1005	                             975	                          935	                                    935	
tutorials/csharpbeginner/add-component.md                                                    	            23	                23	             21	                       21	        196	            196	         194	                   194	                         1045	                             1045	                          1030	                                    1030	                        1214	                            1214	                         1199	                                   1199	
tutorials/csharpbeginner/child-entities.md                                                   	            10	                10	              6	                        6	         50	             50	          36	                    36	                          341	                              341	                           249	                                     249	                         377	                             377	                          274	                                    274	
tutorials/csharpbeginner/cloning-entities.md                                                 	            10	                10	              6	                        6	         72	             72	          58	                    58	                          418	                              418	                           324	                                     324	                         477	                             477	                          372	                                    372	
tutorials/csharpbeginner/delta-time.md                                                       	            14	                14	             10	                       10	        119	            119	         105	                   105	                          596	                              596	                           508	                                     508	                         698	                             698	                          599	                                    599	
tutorials/csharpbeginner/editor-properties.md                                                	            14	                14	              8	                        8	         91	             91	          73	                    73	                          565	                              565	                           416	                                     416	                         639	                             639	                          478	                                    478	
tutorials/csharpbeginner/entity.md                                                           	            10	                10	              7	                        7	         85	             85	          81	                    81	                          470	                              470	                           426	                                     426	                         542	                             542	                          498	                                    498	
tutorials/csharpbeginner/get-component.md                                                    	            20	                20	             15	                       15	        148	            148	         133	                   133	                          867	                              867	                           748	                                     748	                         991	                             991	                          862	                                    862	
tutorials/csharpbeginner/index.md                                                            	            96	                96	             57	                       57	        547	            547	         493	                   493	                         3244	                             3244	                          2825	                                    2825	                        3723	                            3723	                         3273	                                   3273	
tutorials/csharpbeginner/instantiating-prefabs.md                                            	            13	                13	              9	                        9	        108	            108	          84	                    84	                          615	                              615	                           487	                                     487	                         707	                             707	                          558	                                    558	
tutorials/csharpbeginner/introduction.md                                                     	            11	                11	              8	                        8	         77	             77	          74	                    74	                          382	                              382	                           354	                                     354	                         445	                             445	                          417	                                    417	
tutorials/csharpbeginner/keyboard-input.md                                                   	            10	                10	              4	                        4	         62	             62	          44	                    44	                          372	                              372	                           238	                                     238	                         421	                             421	                          275	                                    275	
tutorials/csharpbeginner/linear-interpolation.md                                             	            19	                19	             15	                       15	        157	            157	         143	                   143	                          920	                              920	                           831	                                     831	                        1055	                            1055	                          955	                                    955	
tutorials/csharpbeginner/loading-content.md                                                  	            18	                18	             14	                       14	        168	            168	         154	                   154	                          918	                              918	                           834	                                     834	                        1065	                            1065	                          970	                                    970	
tutorials/csharpbeginner/mouse-input.md                                                      	            13	                13	              7	                        7	        117	            117	          99	                    99	                          593	                              593	                           465	                                     465	                         694	                             694	                          554	                                    554	
tutorials/csharpbeginner/removing-entities.md                                                	            11	                11	              6	                        6	         89	             89	          73	                    73	                          521	                              521	                           398	                                     398	                         596	                             596	                          462	                                    462	
tutorials/csharpbeginner/transform-position.md                                               	            12	                12	              7	                        7	         79	             79	          63	                    63	                          554	                              554	                           429	                                     429	                         618	                             618	                          482	                                    482	
tutorials/csharpbeginner/virtual-buttons.md                                                  	            14	                14	              8	                        8	        120	            120	         102	                   102	                          637	                              637	                           507	                                     507	                         740	                             740	                          597	                                    597	
tutorials/csharpintermediate/animation-basics.md                                             	             8	                 8	              5	                        5	         47	             47	          43	                    43	                          319	                              319	                           289	                                     289	                         354	                             354	                          323	                                    323	
tutorials/csharpintermediate/async-scripts.md                                                	            18	                18	             17	                       17	        204	            204	         203	                   203	                         1063	                             1063	                          1052	                                    1052	                        1244	                            1244	                         1233	                                   1233	
tutorials/csharpintermediate/audio.md                                                        	            10	                10	              8	                        8	         56	             56	          54	                    54	                          354	                              354	                           338	                                     338	                         395	                             395	                          379	                                    379	
tutorials/csharpintermediate/collision-triggers.md                                           	            20	                20	             18	                       18	        244	            244	         241	                   241	                         1241	                             1241	                          1213	                                    1213	                        1461	                            1461	                         1432	                                   1432	
tutorials/csharpintermediate/first-person-camera.md                                          	            10	                10	              8	                        8	         59	             59	          55	                    55	                          410	                              410	                           382	                                     382	                         454	                             454	                          424	                                    424	
tutorials/csharpintermediate/index.md                                                        	            75	                75	             36	                       36	        350	            350	         289	                   289	                         2319	                             2319	                          1805	                                    1805	                        2612	                            2612	                         2069	                                   2069	
tutorials/csharpintermediate/introduction.md                                                 	             4	                 4	              3	                        3	         44	             44	          43	                    43	                          229	                              229	                           217	                                     217	                         266	                             266	                          254	                                    254	
tutorials/csharpintermediate/navigation.md                                                   	            10	                10	              7	                        7	         91	             91	          88	                    88	                          527	                              527	                           502	                                     502	                         603	                             603	                          578	                                    578	
tutorials/csharpintermediate/project-and-unproject.md                                        	            15	                15	             12	                       12	        158	            158	         153	                   153	                          787	                              787	                           750	                                     750	                         925	                             925	                          886	                                    886	
tutorials/csharpintermediate/raycasting.md                                                   	            21	                21	             17	                       17	        206	            206	         191	                   191	                         1005	                             1005	                           889	                                     889	                        1185	                            1185	                         1059	                                   1059	
tutorials/csharpintermediate/scenes.md                                                       	            17	                17	             14	                       14	        200	            200	         196	                   196	                          958	                              958	                           907	                                     907	                        1133	                            1133	                         1082	                                   1082	
tutorials/csharpintermediate/third-person-camera.md                                          	            13	                13	              7	                        7	         94	             94	          81	                    81	                          567	                              567	                           425	                                     425	                         643	                             643	                          496	                                    496	
tutorials/csharpintermediate/ui-basics.md                                                    	            17	                17	             14	                       14	        183	            183	         178	                   178	                          971	                              971	                           918	                                     918	                        1129	                            1129	                         1075	                                   1075	
tutorials/gamestudio/1-launcher.md                                                           	             4	                 4	              3	                        3	         15	             15	          13	                    13	                          146	                              146	                           109	                                     109	                         155	                             155	                          117	                                    117	
tutorials/gamestudio/10-models.md                                                            	             6	                 6	              5	                        5	         43	             43	          41	                    41	                          282	                              282	                           245	                                     245	                         316	                             316	                          278	                                    278	
tutorials/gamestudio/11-physics-intro.md                                                     	             5	                 5	              4	                        4	         47	             47	          45	                    45	                          269	                              269	                           232	                                     232	                         308	                             308	                          270	                                    270	
tutorials/gamestudio/12-static-colliders.md                                                  	             6	                 6	              4	                        4	         61	             61	          57	                    57	                          358	                              358	                           306	                                     306	                         410	                             410	                          356	                                    356	
tutorials/gamestudio/2-main-interface.md                                                     	             4	                 4	              3	                        3	         18	             18	          16	                    16	                          155	                              155	                           118	                                     118	                         166	                             166	                          128	                                    128	
tutorials/gamestudio/3-navigating-scene.md                                                   	             5	                 5	              4	                        4	         34	             34	          32	                    32	                          215	                              215	                           178	                                     178	                         241	                             241	                          203	                                    203	
tutorials/gamestudio/4-scene-management.md                                                   	             4	                 4	              3	                        3	         35	             35	          33	                    33	                          244	                              244	                           207	                                     207	                         272	                             272	                          234	                                    234	
tutorials/gamestudio/5-transforming-entities.md                                              	             6	                 6	              5	                        5	         39	             39	          37	                    37	                          264	                              264	                           227	                                     227	                         294	                             294	                          256	                                    256	
tutorials/gamestudio/6-asset-pipeline.md                                                     	             5	                 4	              3	                        3	         40	             38	          36	                    36	                          264	                              251	                           214	                                     214	                         296	                             282	                          244	                                    244	
tutorials/gamestudio/7-importing-resources.md                                                	             7	                 7	              6	                        6	         68	             68	          66	                    66	                          401	                              401	                           364	                                     364	                         459	                             459	                          421	                                    421	
tutorials/gamestudio/8-textures.md                                                           	             4	                 4	              2	                        2	         28	             28	          25	                    25	                          207	                              207	                           162	                                     162	                         228	                             228	                          182	                                    182	
tutorials/gamestudio/9-materials.md                                                          	             6	                 6	              4	                        4	         63	             63	          60	                    60	                          375	                              375	                           329	                                     329	                         429	                             429	                          382	                                    382	
tutorials/gamestudio/index.md                                                                	            20	                20	             14	                       14	         67	             67	          57	                    57	                          601	                              601	                           470	                                     470	                         643	                             643	                          508	                                    508	
